school_id_num,address1,city,state,zip,county_code,county_name,district_code,district_name,school_code,school_name,princ_title,princ_first_name,princ_last_name,princ_title_2,princ_email,address2,mailing_address1,mailing_address2,mailing_city,mailing_state,mailing_zip,hib_title1,hib_first_nname,hib_last_name,hib_title2,homeless_liaison_title1,homeless_liaison_first_name,homeless_liaison_last_name,homeless_liaison_title2,phone,pre_k,kindergarten,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,post_grad_,adult_ed_,latitude,longitude
254,111 N WEST AVENUE,BRIDGETON,NJ,8302,11,CUMBERLAND,540,BRIDGETON CITY SCHOOL DISTRICT,20,BRIDGETON HIGH SCHOOL,Mrs,Penny,Britt,Principal,pbritt@bridgeton.k12.nj.us, ,111 N WEST AVENUE,,BRIDGETON,NJ,8302,Mr,Dan,Martinez,Anti-Bullying Specialist,,,,,(856)455-8030,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,39.488133,-75.035274
255,111 PALISADE AVE,GARFIELD,NJ,7026,3,BERGEN,1700,GARFIELD PUBLIC SCHOOL DISTRICT,80,ABRAHAM LINCOLN SCHOOL #6,,,,,, ,111 PALISADE AVE,,GARFIELD,NJ,7026,Ms,Allison,Mayer,Anti-Bullying Specialist,,,,,(973)340-5036,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.867628,-74.108232
256,111 ROUTE 34,MATAWAN,NJ,07747-3450,23,MIDDLESEX,3845,OLD BRIDGE TOWNSHIP SCHOOL DISTRICT,105,CHEESEQUAKE ELEMENTARY SCHOOL,Dr,Thomas,Ferry,Principal,Thomas.Ferry@obps.org, ,111 ROUTE 34,,MATAWAN,NJ,4297,Ms,Angela,Ziemba,Anti-Bullying Specialist,,,,,(732)360-4552,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.426815,-74.292977
257,111 WARWICK ROAD,STRATFORD,NJ,8084,7,CAMDEN,5080,STRATFORD SCHOOL DISTRICT,60,SAMUEL S. YELLIN ELEMENTARY SCHOOL,Mr,Dave,Ricci,Principal,riccid@stratford.k12.nj.us, ,111 WARWICK ROAD,,STRATFORD,NJ,8084,Mrs,Barbara,Carlson,Anti-Bullying Specialist,,,,,(856)783-1094,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.83224,-75.01874
258,111 West Union Avenue,BOUND BROOK,NJ,8805,35,SOMERSET,490,BOUND BROOK SCHOOL DISTRICT,20,BOUND BROOK HIGH SCHOOL,Mr,Edward,Smith,Principal,esmith@bbrook.org, ,111 West Union Avenue,,BOUND BROOK,NJ,8805,Mrs,Jessica,Luteran,Anti-Bullying Specialist,,,,,(732)652-7950,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.567561,-74.536587
259,1110 HIGHWAY  No 71,SPRING LAKE HEIGHTS,NJ,07762-2009,25,MONMOUTH,4990,SPRING LAKE HEIGHTS SCHOOL DISTRICT,50,SPRING LAKE HEIGHTS ELEMENTARY SCHOOL,Dr,James,McCartney,Principal,jmccartney@slheights.org, ,1110 HIGHWAY  No 71,,SPRING LAKE HEIGHTS,NJ,5753,Mrs,Dana,Wilson,Anti-Bullying Specialist,Mrs,Dana,Wilson,School Homeless Liaison,(732)449-6149,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.154224,-74.036555
260,1115 SO  LINCOLN AVE,VINELAND,NJ,08631-6601,11,CUMBERLAND,5390,VINELAND PUBLIC SCHOOL DISTRICT,270,PAULINE J. PETWAY ELEMENTARY SCHOOL,Mrs,Jennifer,Frederico,Principal,jfrederico@vineland.org, ,1115 SO  LINCOLN AVE,,VINELAND,NJ,2030,Mrs,Fay,Romanik,Anti-Bullying Specialist,,,,,(856)362-8855,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.466742,-74.972333
261,112 E WASHINGTON STREET,RIVERSIDE,NJ,8075,5,BURLINGTON,4450,RIVERSIDE TOWNSHIP SCHOOL DISTRICT,60,RIVERSIDE ELEMENTARY SCHOOL,Mr,Scott,Shumway,Principal,sshumway@riverside.k12.nj.us, ,112 E WASHINGTON STREET,,RIVERSIDE,NJ,8075,Mrs,Vanessa,Connearney,Anti-Bullying Specialist,,,,,(856)461-1255,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.034129,-74.955321
280,114 STIRLING RD,WARREN,NJ,7059,35,SOMERSET,5470,WARREN TOWNSHIP SCHOOL DISTRICT,50,WOODLAND SCHOOL,Mr,Jeff,Heaney,Principal,jheaney@warrentboe.org, ,114 STIRLING RD,,WARREN,NJ,7059,Mrs,Diane,Langworthy,Anti-Bullying Specialist,,,,,(908)753-5300,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.654466,-74.477327
262,112 E WASHINGTON STREET,RIVERSIDE,NJ,8075,5,BURLINGTON,4450,RIVERSIDE TOWNSHIP SCHOOL DISTRICT,60,RIVERSIDE ELEMENTARY SCHOOL,Mr,Scott,Shumway,Principal,sshumway@riverside.k12.nj.us, ,112 E WASHINGTON STREET,,RIVERSIDE,NJ,8075,Mrs,Vanessa,Connearney,Anti-Bullying Specialist,,,,,(856)461-1255,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.034129,-74.955321
374,125 HILLSIDE AVENUE,CRANFORD,NJ,7016,39,UNION,980,CRANFORD PUBLIC SCHOOL DISTRICT,33,HILLSIDE AVENUE SCHOOL,Dr,Curt,Fogas,Principal,fogascurt@cranfordschools.org, ,125 HILLSIDE AVENUE,,CRANFORD,NJ,7016,Ms,Stella,Siciliano,Anti-Bullying Specialist,,,,,(908)709-6229,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.646218,-74.295266
263,112 E WASHINGTON STREET,RIVERSIDE,NJ,8075,5,BURLINGTON,4450,RIVERSIDE TOWNSHIP SCHOOL DISTRICT,60,RIVERSIDE ELEMENTARY SCHOOL,Mr,Scott,Shumway,Principal,sshumway@riverside.k12.nj.us, ,112 E WASHINGTON STREET,,RIVERSIDE,NJ,8075,Mrs,Vanessa,Connearney,Anti-Bullying Specialist,,,,,(856)461-1255,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.034129,-74.955321
264,112 E WASHINGTON STREET,RIVERSIDE,NJ,8075,5,BURLINGTON,4450,RIVERSIDE TOWNSHIP SCHOOL DISTRICT,50,RIVERSIDE HIGH SCHOOL,Mr,Todd,Pae,School Principal,tpae@riverside.k12.nj.us, ,112 E WASHINGTON STREET,,RIVERSIDE,NJ,8075,Ms,Alaine,Diluzio,Anti-Bullying Specialist,,,,,(856)461-1255,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.034129,-74.955321
265,112 E WASHINGTON STREET,RIVERSIDE,NJ,8075,5,BURLINGTON,4450,RIVERSIDE TOWNSHIP SCHOOL DISTRICT,50,RIVERSIDE HIGH SCHOOL,Mr,Todd,Pae,School Principal,tpae@riverside.k12.nj.us, ,112 E WASHINGTON STREET,,RIVERSIDE,NJ,8075,Ms,Alaine,Diluzio,Anti-Bullying Specialist,,,,,(856)461-1255,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.034129,-74.955321
266,112 E WASHINGTON STREET,RIVERSIDE,NJ,8075,5,BURLINGTON,4450,RIVERSIDE TOWNSHIP SCHOOL DISTRICT,50,RIVERSIDE HIGH SCHOOL,Mr,Todd,Pae,School Principal,tpae@riverside.k12.nj.us, ,112 E WASHINGTON STREET,,RIVERSIDE,NJ,8075,Ms,Alaine,Diluzio,Anti-Bullying Specialist,,,,,(856)461-1255,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,NA   ,NA   ,40.034129,-74.955321
267,112 E WASHINGTON STREET,RIVERSIDE,NJ,8075,5,BURLINGTON,4450,RIVERSIDE TOWNSHIP SCHOOL DISTRICT,70,RIVERSIDE MIDDLE SCHOOL,Mr,Michael,Mongon,Principal,mmongon@riverside.k12.nj.us, ,112 E WASHINGTON STREET,,RIVERSIDE,NJ,8075,Mrs,Laura,Galgoci,Anti-Bullying Specialist,,,,,(856)461-1255,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.034129,-74.955321
782,188 CREST HAVEN ROAD,CAPE MAY COURT HOUSE,NJ,8210,9,CAPE MAY,720,CAPE MAY COUNTY TECHNICAL HIGH SCHOOL DISTRICT,60,CAPE MAY COUNTY TECHNICAL EVENING SCHOOL,,,,,, ,188 CREST HAVEN ROAD,,CAPE MAY COURT HOUSE,NJ,8210,,,,,,,,,(609)465-2161,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,39.10458,-74.798462
268,112 E WASHINGTON STREET,RIVERSIDE,NJ,8075,5,BURLINGTON,4450,RIVERSIDE TOWNSHIP SCHOOL DISTRICT,70,RIVERSIDE MIDDLE SCHOOL,Mr,Michael,Mongon,Principal,mmongon@riverside.k12.nj.us, ,112 E WASHINGTON STREET,,RIVERSIDE,NJ,8075,Mrs,Laura,Galgoci,Anti-Bullying Specialist,,,,,(856)461-1255,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.034129,-74.955321
269,112 E WASHINGTON STREET,RIVERSIDE,NJ,8075,5,BURLINGTON,4450,RIVERSIDE TOWNSHIP SCHOOL DISTRICT,70,RIVERSIDE MIDDLE SCHOOL,Mr,Michael,Mongon,Principal,mmongon@riverside.k12.nj.us, ,112 E WASHINGTON STREET,,RIVERSIDE,NJ,8075,Mrs,Laura,Galgoci,Anti-Bullying Specialist,,,,,(856)461-1255,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.034129,-74.955321
270,112 INDIAN MILLS ROAD,SHAMONG,NJ,08088-9512,5,BURLINGTON,4740,SHAMONG TOWNSHIP SCHOOL DISTRICT,50,INDIAN MILLS ELEMENTARY SCHOOL,Ms,Nicole,Moore,Principal,nmoore@ims.k12.nj.us, ,112 INDIAN MILLS ROAD,,SHAMONG,NJ,-1424,Ms,Stacey,Boyle-weller,Anti-Bullying Specialist,,,,,(609)268-0220,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.7981,-74.7445
271,112 N 5TH STREET,PATERSON,NJ,7522,31,PASSAIC,4010,PATERSON PUBLIC SCHOOL DISTRICT,61,URBAN LEADERSHIP ACADEMY,Mr,RICHARD,SANDUCCI,Principal,rsanducci@paterson.k12.nj.us, ,112 N 5TH STREET,,PATERSON,NJ,7522,,,,,,,,,(973)321-2520,NA   ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.928022,-74.174809
272,112 Rues Lane,East Brunswick,NJ,08816-1070,23,MIDDLESEX,3150,MIDDLESEX COUNTY VOCATIONAL AND TECHNICAL SCHOOL DISTRICT,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Mr,Robert,Feldman,School Administrator,feldmanr@mcvts.net, ,112 Rues Lane,PO Box 1070,East Brunswick,NJ,7746,,,,,,,,,(732)257-7715,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,40.422082,-74.386012
273,112 RUES LANE,EAST BRUNSWICK,NJ,08816-4235,23,MIDDLESEX,3150,MIDDLESEX COUNTY VOCATIONAL AND TECHNICAL SCHOOL DISTRICT,40,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,Mr,Jeffrey,Bicsko,Principal,bicskoj@mcvts.net, ,112 RUES LANE,P O  BOX 1070,EAST BRUNSWICK,NJ,4581,,Dana,Gordon,Anti-Bullying Specialist,,,,,(732)254-8700,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,40.422082,-74.386012
274,112 Somerdale Road,VOORHEES,NJ,08043-9545,7,CAMDEN,5400,VOORHEES TOWNSHIP SCHOOL DISTRICT,90,OSAGE SCHOOL,Mr,Robert,Cranmer,Principal,cranmer@voorhees.k12.nj.us, ,112 Somerdale Road,,VOORHEES,NJ,-1502,Mrs,Robin,Middleton,Anti-Bullying Specialist,,,,,(856)428-2990,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.852984,-75.004027
275,112 SOUTH BLACK HORSE PIKE,BELLMAWR,NJ,8031,7,CAMDEN,260,BELLMAWR PUBLIC SCHOOL DISTRICT,30,ETHEL M BURKE ELEMENTARY SCHOOL,Mr,Frank,Jankowski,Principal,fjankowski@bellmawrschools.org, ,112 SOUTH BLACK HORSE PIKE,,BELLMAWR,NJ,8031,Ms,Kathleen,Mccarthy,Anti-Bullying Specialist,,,,,(856)931-6362,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.864572,-75.079512
276,1120 COMMERCE AVENUE,UNION,NJ,7083,39,UNION,5290,TOWNSHIP OF UNION PUBLIC SCHOOLS,83,HANNAH CALDWELL ELEM SCH,Dr,Kathy,DiGiovanni,Principal,kdigiovanni@twpunionschools.org, ,1120 COMMERCE AVENUE,,UNION,NJ,7083,Ms,Janette,Tramuta,Anti-Bullying Specialist,,,,,(908)206-6101,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.702444,-74.279312
277,1125 Livingston Avenue,NEW BRUNSWICK,NJ,8901,23,MIDDLESEX,3530,NEW BRUNSWICK SCHOOL DISTRICT,55,NEW BRUNSWICK MIDDLE SCHOOL,Mr,Jeremiah,Clifford,Principal,jeremiah_clifford@nbps.k12.nj.us, ,1125 Livingston Avenue,,NEW BRUNSWICK,NJ,8901,Ms,Kelly,Siacavelas,Anti-Bullying Specialist,,,,,(732)745-5300,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.472691,-74.467439
278,1128 LIVINGSTON AVENUE,NORTH BRUNSWICK,NJ,8902,23,MIDDLESEX,3620,NORTH BRUNSWICK TOWNSHIP SCHOOL DISTRICT,70,LIVINGSTON PARK,Mrs,Janet,Ciarrocca,Principal,jciarrocca@nbtschools.org, ,1128 LIVINGSTON AVENUE,,NORTH BRUNSWICK,NJ,8902,Mrs,Denise,Wright,Anti-Bullying Specialist,,,,,(732)289-3302,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.46611,-74.473878
279,114 SEMINOLE AVE,OAKLAND,NJ,07436-2924,3,BERGEN,3760,OAKLAND PUBLIC SCHOOL DISTRICT,50,HEIGHTS ELEMENTARY SCHOOL,Ms,Barbara,Ciambra,Principal,ciambra@oaklandschoolsnj.org, ,114 SEMINOLE AVE,,OAKLAND,NJ,4512,Ms,Toyin,Adekoje,Anti-Bullying Specialist,,,,,(201)337-4147,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,41.034252,-74.225546
281,1143 E County Line Road,Lakewood,NJ,8701,29,OCEAN,2520,LAKEWOOD TOWNSHIP SCHOOL DISTRICT,301,PINER ELEMENTARY SCHOOL,Mr,James,Sterenczak,School Principal,jsterenczak@piners.org, ,1143 E County Line Road,,Lakewood,NJ,8701,Ms,Toni,Ponti,Anti-Bullying Specialist,,,,,(732)364-2400,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.102334,-74.171935
282,115 EVERGREEN ROAD,NEW EGYPT,NJ,08533-1316,29,OCEAN,4190,PLUMSTED TOWNSHIP SCHOOL DISTRICT,80,NEW EGYPT MIDDLE SCHOOL,Mrs,Andrea,Caldes,Principal,caldesa@newegypt.us, ,115 EVERGREEN ROAD,,NEW EGYPT,NJ,7217,Mrs,Natalie,Belfiore,Anti-Bullying Specialist,,,,,(609)758-6800,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.079507,-74.532202
283,115 HIGHVIEW AVENUE,BERGENFIELD,NJ,7621,3,BERGEN,300,BERGENFIELD BOROUGH SCHOOL DISTRICT,70,LINCOLN ELEMENTARY SCHOOL,Mr,James,Mitchel,School Principal,jmitchel@bergenfield.org, ,115 HIGHVIEW AVENUE,,BERGENFIELD,NJ,7621,Ms,Jeannine,Babino,Anti-Bullying Specialist,,,,,(201)385-8759,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.917346,-74.007566
284,115 KIEL AVENUE,KINNELON,NJ,7405,27,MORRIS,2460,KINNELON SCHOOL DISTRICT,60,KIEL ELEMENTARY SCHOOL,Mrs,Ivonne,Ciresi,Principal,ciresii@kinnelon.org, ,115 KIEL AVENUE,,KINNELON,NJ,7405,Ms,Joy,Ludwig,Anti-Bullying Specialist,,,,,(973)838-0611,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.994771,-74.372794
285,115 MONMOUTH ROAD,MONROE TWP,NJ,8831,23,MIDDLESEX,3290,MONROE TOWNSHIP SCHOOL DISTRICT,40,MILL LAKE SCHOOL,Dr,Kristen,Mignoi,Principal,kristen.mignoli@monroe.k12.nj.us, ,115 MONMOUTH ROAD,,MONROE TWP,NJ,8831,Ms,Carol,Clark,Anti-Bullying Specialist,,,,,(732)251-5336,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.368317,-74.380754
286,115 SCHOOLHOUSE LANE,MOUNT LAUREL,NJ,8054,5,BURLINGTON,3440,MOUNT LAUREL TOWNSHIP SCHOOL DISTRICT,10,COUNTRYSIDE ELEMENTARY SCHOOL,Ms,Lori,Zataveski,Principal,lzataveski@mountlaurel.k12.nj.us, ,115 SCHOOLHOUSE LANE,,MOUNT LAUREL,NJ,8054,Mrs,Claudia,Horner,Anti-Bullying Specialist,,,,,(856)234-2750,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.925618,-74.973414
287,115 SUMMERHILL ROAD,SPOTSWOOD,NJ,8884,23,MIDDLESEX,4970,SPOTSWOOD PUBLIC SCHOOL DISTRICT,90,SPOTSWOOD MEMORIAL MIDDLE SCHOOL,Ms,Christine,Smith,Principal,csmith@spotswood.k12.nj.us, ,115 SUMMERHILL ROAD,,SPOTSWOOD,NJ,8884,Mrs,Christine,Smith,Anti-Bullying Specialist,,,,,(732)723-2227,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.39838,-74.386292
288,115 SUMMIT AVE,ISLAND HEIGHTS,NJ,08732-0329,29,OCEAN,2350,ISLAND HEIGHTS SCHOOL DISTRICT,50,ISLAND HEIGHTS ELEMENTARY SCHOOL,Mrs,Loren,Fuhring,Principal,lfuhring@islandheights.k12.nj.us,PO BOX 329 ,115 SUMMIT AVE,PO BOX 329,ISLAND HEIGHTS,NJ,8403,Mrs,Brooke,Borel,Anti-Bullying Specialist,,,,,(732)929-1222,NA   ,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.944349,-74.148171
289,115 WEST DECATUR AVE,PLEASANTVILLE,NJ,08232-0960,1,ATLANTIC,4180,PLEASANTVILLE PUBLIC SCHOOL DISTRICT,100,DECATUR AVENUE EARLY CHILDHOOD CENTER,Mrs,Rosemay,Clarke,Principal,clarke.rosemay@pps-nj.us, ,115 WEST DECATUR AVE,,PLEASANTVILLE,NJ,7272,Ms,Patricia,Dansby,Anti-Bullying Specialist,,,,,(609)383-6800,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,39.389544,-74.528135
290,1155 Corlies Ave,NEPTUNE,NJ,07753-5034,25,MONMOUTH,3510,NEPTUNE TOWNSHIP SCHOOL DISTRICT,80,MIDTOWN COMMUNITY ELEMENTARY SCHOOL,Dr,Arlene,Rogo,Principal,amrogo@neptune.k12.nj.us, ,1155 Corlies Ave,,NEPTUNE,NJ,2719,,Wendy,Smith,Anti-Bullying Specialist,,,,,(732)776-2200,1    ,1    ,1    ,1    ,1    ,1    ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.210554,-74.018815
291,116 HAMILTON ST,EAST ORANGE,NJ,07017-2912,13,ESSEX,1210,EAST ORANGE SCHOOL DISTRICT,70,JOHN L. COSTLEY MIDDLE SCHOOL,Ms,Amalia,Trono,Principal,a.trono@eastorange.k12.nj.us, ,116 HAMILTON ST,,EAST ORANGE,NJ,4105,Ms,Daphnee,Derivois,Anti-Bullying Specialist,,,,,(973)266-5660,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.772323,-74.208218
292,116 HAMILTON ST,EAST ORANGE,NJ,07017-2912,13,ESSEX,1210,EAST ORANGE SCHOOL DISTRICT,70,JOHN L. COSTLEY MIDDLE SCHOOL,Ms,Amalia,Trono,Principal,a.trono@eastorange.k12.nj.us, ,116 HAMILTON ST,,EAST ORANGE,NJ,4105,Ms,Daphnee,Derivois,Anti-Bullying Specialist,,,,,(973)266-5660,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.772323,-74.208218
293,116 HAMILTON ST,EAST ORANGE,NJ,07017-2912,13,ESSEX,1210,EAST ORANGE SCHOOL DISTRICT,70,JOHN L. COSTLEY MIDDLE SCHOOL,Ms,Amalia,Trono,Principal,a.trono@eastorange.k12.nj.us, ,116 HAMILTON ST,,EAST ORANGE,NJ,4105,Ms,Daphnee,Derivois,Anti-Bullying Specialist,,,,,(973)266-5660,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.772323,-74.208218
294,116 HAMILTON ST,EAST ORANGE,NJ,07017-2912,13,ESSEX,1210,EAST ORANGE SCHOOL DISTRICT,135,SOJOURNER TRUTH MIDDLE SCHOOL,Mr,Vincent,Stallings,Principal,v.stallings@eastorange.k12.nj.us, ,116 HAMILTON ST,,EAST ORANGE,NJ,4105,Ms,Abina,Gibson,Anti-Bullying Specialist,,,,,(973)266-5665,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.772323,-74.208218
295,116 HAMILTON ST,EAST ORANGE,NJ,07017-2912,13,ESSEX,1210,EAST ORANGE SCHOOL DISTRICT,135,SOJOURNER TRUTH MIDDLE SCHOOL,Mr,Vincent,Stallings,Principal,v.stallings@eastorange.k12.nj.us, ,116 HAMILTON ST,,EAST ORANGE,NJ,4105,Ms,Abina,Gibson,Anti-Bullying Specialist,,,,,(973)266-5665,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.772323,-74.208218
296,116 HAMILTON ST,EAST ORANGE,NJ,07017-2912,13,ESSEX,1210,EAST ORANGE SCHOOL DISTRICT,135,SOJOURNER TRUTH MIDDLE SCHOOL,Mr,Vincent,Stallings,Principal,v.stallings@eastorange.k12.nj.us, ,116 HAMILTON ST,,EAST ORANGE,NJ,4105,Ms,Abina,Gibson,Anti-Bullying Specialist,,,,,(973)266-5665,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.772323,-74.208218
297,116 HAMILTON ST,EAST ORANGE,NJ,07017-2912,13,ESSEX,1210,EAST ORANGE SCHOOL DISTRICT,95,PATRICK F. HEALY MIDDLE SCHOOL,Ms,Patrice,Coleman,Principal,m.burton@eastorange.k12.nj.us, ,116 HAMILTON ST,,EAST ORANGE,NJ,4105,Ms,Alexis,Burks,Anti-Bullying Specialist,,,,,(973)266-5670,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.772323,-74.208218
298,116 HAMILTON ST,EAST ORANGE,NJ,07017-2912,13,ESSEX,1210,EAST ORANGE SCHOOL DISTRICT,95,PATRICK F. HEALY MIDDLE SCHOOL,Ms,Patrice,Coleman,Principal,m.burton@eastorange.k12.nj.us, ,116 HAMILTON ST,,EAST ORANGE,NJ,4105,Ms,Alexis,Burks,Anti-Bullying Specialist,,,,,(973)266-5670,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,1    ,NA   ,NA   ,NA   ,NA   ,NA   ,NA   ,40.772323,-74.208218
